route_id,start_lat,start_lon,end_lat,end_lon,distance_km,travel_time_min,traffic_level,weather,road_type,accidents,fuel_cost,safety_index,scenic_score,user_preference,recommended,start_city,end_city,avg_speed_kmph
25304,5.6037,-0.187,9.4075,-0.8536,537.04,920.64,3,Sunny,Highway,0,1200.14,8.13,9,Scenic,0,Accra,Tamale,35.0
25305,10.0607,-2.5099,6.0945,-0.2611,639.11,547.81,1,Sunny,Highway,0,1663.83,9.25,1,Fast,1,Wa,Koforidua,70.0
25306,6.6101,0.4713,10.7856,-0.8514,633.14,759.77,1,Sunny,Main,1,1438.77,9.07,6,Scenic,1,Ho,Bolgatanga,50.0
25307,5.6698,0.0166,6.2007,-1.6663,257.85,276.27,2,Sunny,Highway,0,605.56,7.11,5,Scenic,1,Tema,Obuasi,56.0
25308,7.5855,-1.9395,6.2007,-1.6663,201.41,215.8,2,Sunny,Highway,1,522.77,7.63,7,Safe,1,Techiman,Obuasi,56.0
25309,6.6885,-1.6244,6.2007,-1.6663,72.33,62.0,1,Sunny,Highway,0,145.23,9.43,9,Fast,0,Kumasi,Obuasi,70.0
25310,4.8945,-1.7554,10.0607,-2.5099,769.86,1319.76,1,Sunny,Local,0,1922.26,9.31,5,Fast,1,Takoradi,Wa,35.0
25311,10.7856,-0.8514,4.8945,-1.7554,850.05,2040.12,3,Sunny,Main,0,2251.22,7.36,7,Scenic,0,Bolgatanga,Takoradi,25.0
25312,6.2007,-1.6663,5.6037,-0.187,214.08,366.99,3,Sunny,Highway,0,649.52,7.4,7,Scenic,0,Obuasi,Accra,35.0
25313,10.7856,-0.8514,4.8945,-1.7554,863.41,1480.13,1,Sunny,Local,1,2262.9,8.5,2,Scenic,1,Bolgatanga,Takoradi,35.0
25314,6.6885,-1.6244,4.8945,-1.7554,251.33,301.6,1,Rainy,Main,1,453.0,8.66,3,Fast,0,Kumasi,Takoradi,50.0
25315,4.8945,-1.7554,6.2007,-1.6663,191.72,328.66,3,Sunny,Highway,2,562.84,6.28,6,Fast,0,Takoradi,Obuasi,35.0
25316,7.5855,-1.9395,4.8945,-1.7554,363.22,622.66,1,Rainy,Local,0,908.48,8.72,2,Fast,1,Techiman,Takoradi,35.0
25317,5.6698,0.0166,9.4075,-0.8536,540.99,579.63,2,Sunny,Highway,1,1457.17,7.14,3,Safe,1,Tema,Tamale,56.0
25318,10.7856,-0.8514,7.5855,-1.9395,473.88,507.73,2,Sunny,Highway,1,867.7,8.35,2,Fast,0,Bolgatanga,Techiman,56.0
25319,5.6037,-0.187,4.8945,-1.7554,234.25,200.79,1,Rainy,Highway,1,609.28,8.83,8,Fast,1,Accra,Takoradi,70.0
25320,6.6885,-1.6244,5.1053,-1.2466,232.11,198.95,1,Cloudy,Highway,1,401.09,8.71,3,Fast,1,Kumasi,Cape Coast,70.0
25321,7.5855,-1.9395,7.3399,-2.3268,64.85,55.59,1,Cloudy,Highway,0,170.02,9.15,5,Fast,0,Techiman,Sunyani,70.0
25322,6.6885,-1.6244,4.8945,-1.7554,254.36,272.53,2,Rainy,Highway,2,650.65,7.87,5,Safe,0,Kumasi,Takoradi,56.0
25323,10.0607,-2.5099,7.5855,-1.9395,352.72,423.26,1,Cloudy,Main,0,686.44,9.19,5,Safe,1,Wa,Techiman,50.0
25324,4.8945,-1.7554,6.0945,-0.2611,284.26,243.65,1,Rainy,Highway,0,572.26,9.46,5,Safe,0,Takoradi,Koforidua,70.0
25325,10.0607,-2.5099,5.6037,-0.187,735.08,1102.62,2,Sunny,Main,0,2031.48,7.46,10,Safe,1,Wa,Accra,40.0
25326,4.8945,-1.7554,9.4075,-0.8536,678.74,1628.98,3,Sunny,Main,0,2044.44,7.87,6,Fast,0,Takoradi,Tamale,25.0
25327,10.0607,-2.5099,5.6037,-0.187,692.89,1662.94,3,Sunny,Main,1,2194.15,7.07,3,Fast,0,Wa,Accra,25.0
25328,6.2007,-1.6663,6.6885,-1.6244,73.16,78.39,2,Rainy,Highway,0,217.17,7.6,5,Safe,1,Obuasi,Kumasi,56.0
25329,6.6885,-1.6244,4.8945,-1.7554,249.79,214.11,1,Sunny,Highway,0,680.45,9.25,8,Safe,1,Kumasi,Takoradi,70.0
25330,7.3399,-2.3268,5.1053,-1.2466,335.08,718.03,2,Cloudy,Local,0,1002.9,7.36,6,Safe,0,Sunyani,Cape Coast,28.0
25331,7.3399,-2.3268,10.7856,-0.8514,550.32,1179.26,2,Sunny,Local,0,1508.56,7.05,3,Scenic,0,Sunyani,Bolgatanga,28.0
25332,7.3399,-2.3268,7.5855,-1.9395,61.11,130.95,2,Cloudy,Local,1,166.27,7.49,4,Safe,0,Sunyani,Techiman,28.0
25333,6.6885,-1.6244,10.7856,-0.8514,623.65,2138.23,3,Sunny,Local,2,1718.16,6.57,7,Fast,0,Kumasi,Bolgatanga,17.5
25334,6.2007,-1.6663,4.8945,-1.7554,177.2,425.28,3,Rainy,Main,1,546.7,6.73,9,Fast,0,Obuasi,Takoradi,25.0
25335,10.7856,-0.8514,6.2007,-1.6663,631.98,758.38,1,Sunny,Main,0,1518.93,9.24,4,Fast,1,Bolgatanga,Obuasi,50.0
25336,7.5855,-1.9395,7.3399,-2.3268,61.02,130.76,2,Cloudy,Local,0,148.71,8.59,7,Scenic,0,Techiman,Sunyani,28.0
25337,6.6101,0.4713,6.6885,-1.6244,281.8,338.16,1,Cloudy,Main,0,506.57,8.88,9,Fast,1,Ho,Kumasi,50.0
25338,5.6698,0.0166,10.7856,-0.8514,712.27,1221.03,3,Rainy,Highway,2,1986.04,5.79,3,Fast,0,Tema,Bolgatanga,35.0
25339,5.1053,-1.2466,9.4075,-0.8536,633.66,1520.78,3,Rainy,Main,0,1787.78,7.98,6,Fast,0,Cape Coast,Tamale,25.0
25340,6.6101,0.4713,6.6885,-1.6244,278.34,238.58,1,Sunny,Highway,1,512.86,8.74,3,Fast,1,Ho,Kumasi,70.0
25341,7.3399,-2.3268,5.1053,-1.2466,366.14,878.74,3,Cloudy,Main,2,754.96,4.67,8,Fast,0,Sunyani,Cape Coast,25.0
25342,10.7856,-0.8514,5.6698,0.0166,718.37,1077.56,2,Sunny,Main,0,1959.98,8.11,1,Fast,0,Bolgatanga,Tema,40.0
25343,6.6885,-1.6244,6.6101,0.4713,308.86,529.47,1,Sunny,Local,0,610.24,9.07,4,Safe,1,Kumasi,Ho,35.0
25344,6.0945,-0.2611,7.5855,-1.9395,313.93,336.35,2,Rainy,Highway,0,585.53,8.82,2,Fast,0,Koforidua,Techiman,56.0
25345,10.7856,-0.8514,6.0945,-0.2611,686.43,1029.64,2,Cloudy,Main,0,1374.66,8.75,5,Scenic,0,Bolgatanga,Koforidua,40.0
25346,6.2007,-1.6663,10.7856,-0.8514,632.51,542.15,1,Sunny,Highway,1,1267.17,8.49,4,Fast,1,Obuasi,Bolgatanga,70.0
25347,6.0945,-0.2611,6.6101,0.4713,127.11,152.53,1,Sunny,Main,1,232.45,8.69,9,Fast,1,Koforidua,Ho,50.0
25348,6.6885,-1.6244,6.0945,-0.2611,205.5,220.18,2,Sunny,Highway,0,471.08,7.84,10,Safe,0,Kumasi,Koforidua,56.0
25349,5.6037,-0.187,7.3399,-2.3268,378.24,1296.82,3,Rainy,Local,1,948.5,8.06,8,Fast,0,Accra,Sunyani,17.5
25350,5.6698,0.0166,6.6101,0.4713,151.01,226.52,2,Sunny,Main,0,287.04,7.94,7,Fast,0,Tema,Ho,40.0
25351,4.8945,-1.7554,6.6101,0.4713,416.16,445.89,2,Cloudy,Highway,1,1187.71,6.85,3,Safe,0,Takoradi,Ho,56.0
25352,7.5855,-1.9395,7.3399,-2.3268,65.65,112.54,1,Cloudy,Local,0,121.72,9.11,10,Safe,1,Techiman,Sunyani,35.0
25353,5.1053,-1.2466,5.6698,0.0166,204.26,245.11,1,Cloudy,Main,0,349.43,8.69,8,Fast,1,Cape Coast,Tema,50.0
25354,6.6101,0.4713,6.0945,-0.2611,124.61,427.23,3,Rainy,Local,0,250.69,6.82,9,Scenic,0,Ho,Koforidua,17.5
25355,10.0607,-2.5099,7.5855,-1.9395,366.88,393.09,2,Rainy,Highway,2,745.99,7.53,5,Scenic,0,Wa,Techiman,56.0
25356,10.0607,-2.5099,5.6698,0.0166,682.68,1462.89,2,Sunny,Local,0,1971.61,7.52,7,Fast,0,Wa,Tema,28.0
25357,4.8945,-1.7554,5.1053,-1.2466,81.95,140.49,3,Sunny,Highway,0,197.56,8.11,7,Fast,0,Takoradi,Cape Coast,35.0
25358,10.7856,-0.8514,9.4075,-0.8536,200.21,343.22,3,Sunny,Highway,0,595.88,5.54,2,Scenic,0,Bolgatanga,Tamale,35.0
25359,10.0607,-2.5099,7.3399,-2.3268,388.01,582.02,2,Sunny,Main,0,1023.64,7.07,2,Fast,1,Wa,Sunyani,40.0
25360,5.6698,0.0166,10.7856,-0.8514,767.18,920.62,1,Sunny,Main,0,1729.99,9.49,9,Fast,1,Tema,Bolgatanga,50.0
25361,9.4075,-0.8536,10.7856,-0.8514,200.27,343.32,3,Cloudy,Highway,0,648.61,7.24,10,Fast,0,Tamale,Bolgatanga,35.0
25362,10.0607,-2.5099,7.5855,-1.9395,357.59,429.11,1,Sunny,Main,1,601.99,8.25,9,Fast,1,Wa,Techiman,50.0
25363,6.6885,-1.6244,5.6698,0.0166,274.9,471.26,3,Rainy,Highway,0,852.73,7.54,7,Fast,0,Kumasi,Tema,35.0
25364,4.8945,-1.7554,9.4075,-0.8536,656.84,563.01,1,Cloudy,Highway,0,1769.99,9.06,5,Fast,1,Takoradi,Tamale,70.0
25365,5.1053,-1.2466,6.2007,-1.6663,169.37,290.35,1,Sunny,Local,1,366.68,8.43,9,Fast,1,Cape Coast,Obuasi,35.0
25366,4.8945,-1.7554,10.7856,-0.8514,870.91,933.12,2,Cloudy,Highway,1,1890.41,8.58,2,Fast,0,Takoradi,Bolgatanga,56.0
25367,5.1053,-1.2466,6.6885,-1.6244,227.56,341.34,2,Sunny,Main,1,414.58,8.28,5,Fast,1,Cape Coast,Kumasi,40.0
25368,9.4075,-0.8536,7.5855,-1.9395,309.24,331.33,2,Rainy,Highway,1,658.02,8.63,10,Scenic,0,Tamale,Techiman,56.0
25369,6.2007,-1.6663,6.6101,0.4713,298.78,320.12,2,Sunny,Highway,0,811.66,8.85,3,Fast,1,Obuasi,Ho,56.0
25370,7.5855,-1.9395,9.4075,-0.8536,295.6,506.74,1,Sunny,Local,0,745.41,9.28,8,Scenic,1,Techiman,Tamale,35.0
25371,10.0607,-2.5099,7.5855,-1.9395,354.52,850.85,3,Rainy,Main,0,1017.27,5.65,10,Fast,0,Wa,Techiman,25.0
25372,6.2007,-1.6663,9.4075,-0.8536,445.66,381.99,1,Rainy,Highway,0,1214.73,9.39,8,Fast,0,Obuasi,Tamale,70.0
25373,4.8945,-1.7554,5.6698,0.0166,263.38,395.07,2,Rainy,Main,0,571.13,7.42,8,Safe,0,Takoradi,Tema,40.0
25374,5.6698,0.0166,6.2007,-1.6663,263.08,281.87,2,Sunny,Highway,0,479.6,8.33,9,Scenic,0,Tema,Obuasi,56.0
25375,6.0945,-0.2611,5.6698,0.0166,71.87,123.21,1,Sunny,Local,0,160.96,9.29,9,Scenic,1,Koforidua,Tema,35.0
25376,7.3399,-2.3268,10.7856,-0.8514,512.95,879.34,1,Sunny,Local,0,939.53,8.96,1,Fast,1,Sunyani,Bolgatanga,35.0
25377,6.2007,-1.6663,4.8945,-1.7554,183.07,274.6,2,Rainy,Main,0,459.6,8.77,4,Safe,0,Obuasi,Takoradi,40.0
25378,5.6698,0.0166,7.5855,-1.9395,384.38,823.67,2,Rainy,Local,2,1010.29,7.12,8,Safe,0,Tema,Techiman,28.0
25379,9.4075,-0.8536,5.1053,-1.2466,610.36,1307.91,2,Sunny,Local,0,1729.06,7.3,2,Scenic,0,Tamale,Cape Coast,28.0
25380,10.7856,-0.8514,5.1053,-1.2466,801.35,961.62,1,Sunny,Main,1,1930.27,8.39,5,Safe,0,Bolgatanga,Cape Coast,50.0
25381,6.0945,-0.2611,4.8945,-1.7554,280.14,420.21,2,Sunny,Main,0,818.96,7.11,7,Scenic,0,Koforidua,Takoradi,40.0
25382,5.1053,-1.2466,7.5855,-1.9395,358.86,307.59,1,Rainy,Highway,0,788.14,8.72,2,Fast,0,Cape Coast,Techiman,70.0
25383,4.8945,-1.7554,9.4075,-0.8536,659.37,1130.35,1,Rainy,Local,0,1167.46,8.56,10,Scenic,0,Takoradi,Tamale,35.0
25384,5.1053,-1.2466,10.7856,-0.8514,802.82,2752.53,3,Sunny,Local,2,2429.21,6.0,6,Scenic,0,Cape Coast,Bolgatanga,17.5
25385,5.1053,-1.2466,4.8945,-1.7554,77.49,66.42,1,Rainy,Highway,1,181.08,8.44,10,Safe,0,Cape Coast,Takoradi,70.0
25386,5.6698,0.0166,10.0607,-2.5099,753.74,1130.61,2,Cloudy,Main,0,1515.65,8.07,6,Scenic,0,Tema,Wa,40.0
25387,5.6698,0.0166,10.7856,-0.8514,720.37,1080.56,2,Rainy,Main,0,1309.44,7.19,10,Scenic,0,Tema,Bolgatanga,40.0
25388,9.4075,-0.8536,10.0607,-2.5099,238.46,408.79,3,Cloudy,Highway,1,515.86,6.02,2,Fast,0,Tamale,Wa,35.0
25389,5.6698,0.0166,5.6037,-0.187,29.79,25.53,1,Rainy,Highway,0,62.92,8.94,2,Fast,0,Tema,Accra,70.0
25390,6.0945,-0.2611,7.5855,-1.9395,303.27,363.92,1,Sunny,Main,0,814.55,8.75,2,Scenic,1,Koforidua,Techiman,50.0
25391,4.8945,-1.7554,5.1053,-1.2466,80.76,69.22,1,Rainy,Highway,2,175.07,7.94,7,Fast,1,Takoradi,Cape Coast,70.0
25392,10.0607,-2.5099,5.1053,-1.2466,701.96,1203.36,3,Sunny,Highway,0,1416.18,6.86,1,Fast,0,Wa,Cape Coast,35.0
25393,5.6037,-0.187,7.5855,-1.9395,376.72,904.13,3,Sunny,Main,0,1221.56,8.34,1,Fast,0,Accra,Techiman,25.0
25394,6.6101,0.4713,10.7856,-0.8514,598.1,1281.64,2,Rainy,Local,1,1467.05,7.33,4,Fast,0,Ho,Bolgatanga,28.0
25395,6.6101,0.4713,7.5855,-1.9395,347.13,371.92,2,Cloudy,Highway,1,926.25,8.46,8,Fast,0,Ho,Techiman,56.0
25396,5.6698,0.0166,7.3399,-2.3268,397.72,426.13,2,Rainy,Highway,0,940.6,8.76,1,Fast,0,Tema,Sunyani,56.0
25397,9.4075,-0.8536,6.6101,0.4713,463.41,397.21,1,Sunny,Highway,0,973.32,9.09,4,Fast,1,Tamale,Ho,70.0
25398,10.7856,-0.8514,5.6037,-0.187,781.9,1340.4,1,Sunny,Local,1,1422.84,8.89,5,Safe,1,Bolgatanga,Accra,35.0
25399,5.6698,0.0166,7.5855,-1.9395,385.61,462.73,1,Cloudy,Main,1,728.83,9.0,4,Fast,1,Tema,Techiman,50.0
25400,6.6885,-1.6244,6.6101,0.4713,291.2,349.44,1,Sunny,Main,1,714.16,8.4,8,Scenic,1,Kumasi,Ho,50.0
25401,6.2007,-1.6663,6.6885,-1.6244,73.29,251.28,3,Stormy,Local,1,151.98,7.35,10,Fast,0,Obuasi,Kumasi,17.5
25402,5.6037,-0.187,7.5855,-1.9395,371.02,636.03,1,Sunny,Local,3,701.3,7.68,7,Scenic,1,Accra,Techiman,35.0
25403,4.8945,-1.7554,10.7856,-0.8514,796.76,853.67,2,Sunny,Highway,0,2077.76,8.8,2,Scenic,0,Takoradi,Bolgatanga,56.0
25404,6.6101,0.4713,5.6698,0.0166,155.86,133.59,1,Rainy,Highway,0,380.26,8.97,8,Safe,1,Ho,Tema,70.0
25405,10.7856,-0.8514,6.2007,-1.6663,686.68,735.73,2,Sunny,Highway,0,1272.6,8.3,9,Fast,0,Bolgatanga,Obuasi,56.0
25406,6.6885,-1.6244,5.6698,0.0166,278.72,418.08,2,Sunny,Main,0,658.2,7.01,9,Safe,1,Kumasi,Tema,40.0
25407,6.0945,-0.2611,4.8945,-1.7554,282.61,484.47,1,Sunny,Local,0,744.69,9.4,2,Scenic,1,Koforidua,Takoradi,35.0
25408,4.8945,-1.7554,10.7856,-0.8514,809.65,1943.16,3,Stormy,Main,1,1911.52,7.49,8,Scenic,0,Takoradi,Bolgatanga,25.0
25409,5.1053,-1.2466,6.0945,-0.2611,191.19,327.75,1,Rainy,Local,2,457.38,7.99,6,Safe,1,Cape Coast,Koforidua,35.0
25410,5.6698,0.0166,7.5855,-1.9395,367.81,441.37,1,Rainy,Main,0,690.0,9.17,7,Fast,0,Tema,Techiman,50.0
25411,10.7856,-0.8514,9.4075,-0.8536,205.14,246.17,1,Sunny,Main,0,476.57,8.71,8,Scenic,0,Bolgatanga,Tamale,50.0
25412,4.8945,-1.7554,5.1053,-1.2466,76.27,130.75,1,Sunny,Local,0,129.24,9.18,4,Scenic,0,Takoradi,Cape Coast,35.0
25413,5.6037,-0.187,7.5855,-1.9395,392.85,336.73,1,Stormy,Highway,0,1030.51,8.72,7,Scenic,0,Accra,Techiman,70.0
25414,5.1053,-1.2466,6.2007,-1.6663,165.86,248.79,2,Stormy,Main,0,424.86,7.49,9,Fast,0,Cape Coast,Obuasi,40.0
25415,5.6037,-0.187,6.6885,-1.6244,261.04,279.69,2,Cloudy,Highway,0,634.53,7.18,7,Safe,0,Accra,Kumasi,56.0
25416,7.3399,-2.3268,10.7856,-0.8514,546.13,585.14,2,Rainy,Highway,1,1346.95,7.89,8,Scenic,0,Sunyani,Bolgatanga,56.0
25417,6.6101,0.4713,7.3399,-2.3268,397.75,426.16,2,Sunny,Highway,0,1047.71,8.13,3,Fast,0,Ho,Sunyani,56.0
25418,7.5855,-1.9395,7.3399,-2.3268,64.29,110.21,1,Sunny,Local,0,131.99,9.28,2,Fast,1,Techiman,Sunyani,35.0
25419,6.6885,-1.6244,7.3399,-2.3268,141.65,151.77,2,Cloudy,Highway,0,322.43,8.82,7,Fast,1,Kumasi,Sunyani,56.0
25420,7.5855,-1.9395,6.6101,0.4713,378.53,648.91,1,Cloudy,Local,0,831.81,9.42,2,Scenic,1,Techiman,Ho,35.0
25421,10.7856,-0.8514,6.2007,-1.6663,665.13,1140.22,3,Sunny,Highway,1,2073.4,5.27,2,Safe,0,Bolgatanga,Obuasi,35.0
25422,5.1053,-1.2466,6.6885,-1.6244,228.24,244.54,2,Sunny,Highway,0,449.45,8.38,7,Safe,1,Cape Coast,Kumasi,56.0
25423,6.6101,0.4713,7.3399,-2.3268,429.97,737.09,1,Sunny,Local,0,874.94,8.87,8,Scenic,1,Ho,Sunyani,35.0
25424,9.4075,-0.8536,6.0945,-0.2611,451.26,541.51,1,Sunny,Main,0,1047.12,9.28,8,Scenic,0,Tamale,Koforidua,50.0
25425,5.6698,0.0166,5.1053,-1.2466,201.59,302.38,2,Cloudy,Main,1,373.18,8.01,5,Scenic,0,Tema,Cape Coast,40.0
25426,6.2007,-1.6663,5.6037,-0.187,227.38,194.9,1,Sunny,Highway,0,463.52,9.44,5,Fast,1,Obuasi,Accra,70.0
25427,5.6037,-0.187,6.2007,-1.6663,236.38,253.26,2,Sunny,Highway,2,576.59,6.92,8,Safe,1,Accra,Obuasi,56.0
25428,7.3399,-2.3268,6.6885,-1.6244,139.14,149.08,2,Cloudy,Highway,2,351.33,6.98,5,Scenic,0,Sunyani,Kumasi,56.0
25429,6.2007,-1.6663,4.8945,-1.7554,177.87,152.46,1,Rainy,Highway,0,313.55,8.56,2,Safe,1,Obuasi,Takoradi,70.0
25430,5.6037,-0.187,9.4075,-0.8536,565.9,679.08,1,Rainy,Main,0,1140.01,8.67,4,Safe,0,Accra,Tamale,50.0
25431,4.8945,-1.7554,6.2007,-1.6663,181.81,389.59,2,Sunny,Local,0,371.16,7.24,7,Fast,0,Takoradi,Obuasi,28.0
25432,6.0945,-0.2611,5.6698,0.0166,70.48,75.51,2,Sunny,Highway,0,168.84,7.07,1,Safe,1,Koforidua,Tema,56.0
25433,7.3399,-2.3268,9.4075,-0.8536,358.14,537.21,2,Cloudy,Main,0,741.16,7.05,7,Scenic,1,Sunyani,Tamale,40.0
25434,7.3399,-2.3268,5.1053,-1.2466,357.06,306.05,1,Cloudy,Highway,0,770.4,8.63,6,Safe,1,Sunyani,Cape Coast,70.0
25435,6.6885,-1.6244,4.8945,-1.7554,240.37,412.06,1,Sunny,Local,0,637.24,9.27,9,Fast,1,Kumasi,Takoradi,35.0
25436,10.7856,-0.8514,10.0607,-2.5099,266.63,228.54,1,Stormy,Highway,1,654.4,8.99,4,Safe,0,Bolgatanga,Wa,70.0
25437,9.4075,-0.8536,10.7856,-0.8514,198.43,340.17,1,Stormy,Local,1,469.77,8.5,3,Fast,0,Tamale,Bolgatanga,35.0
25438,9.4075,-0.8536,10.7856,-0.8514,193.35,165.73,1,Sunny,Highway,0,508.79,8.94,10,Fast,1,Tamale,Bolgatanga,70.0
25439,6.6885,-1.6244,5.1053,-1.2466,234.92,201.36,1,Rainy,Highway,0,423.94,8.91,5,Safe,1,Kumasi,Cape Coast,70.0
25440,5.6037,-0.187,9.4075,-0.8536,559.02,598.95,2,Rainy,Highway,0,1308.15,8.74,3,Fast,0,Accra,Tamale,56.0
25441,10.0607,-2.5099,10.7856,-0.8514,238.76,358.14,2,Sunny,Main,0,703.19,8.82,9,Fast,1,Wa,Bolgatanga,40.0
25442,6.6101,0.4713,7.3399,-2.3268,388.13,931.51,3,Cloudy,Main,0,1082.85,8.37,1,Fast,0,Ho,Sunyani,25.0
25443,7.5855,-1.9395,6.6101,0.4713,368.81,316.12,1,Sunny,Highway,0,641.3,9.33,1,Safe,0,Techiman,Ho,70.0
25444,10.0607,-2.5099,6.2007,-1.6663,553.78,593.34,2,Sunny,Highway,0,1355.55,8.79,3,Fast,0,Wa,Obuasi,56.0
25445,4.8945,-1.7554,5.1053,-1.2466,77.56,93.07,1,Sunny,Main,0,143.76,9.19,8,Fast,1,Takoradi,Cape Coast,50.0
25446,9.4075,-0.8536,7.3399,-2.3268,346.47,371.22,2,Rainy,Highway,0,626.54,7.32,9,Fast,0,Tamale,Sunyani,56.0
25447,7.5855,-1.9395,5.1053,-1.2466,383.68,575.52,2,Rainy,Main,2,1047.73,7.57,10,Fast,0,Techiman,Cape Coast,40.0
25448,10.7856,-0.8514,6.6885,-1.6244,580.46,995.07,1,Sunny,Local,1,1321.0,8.94,7,Fast,1,Bolgatanga,Kumasi,35.0
25449,6.0945,-0.2611,6.6101,0.4713,119.9,205.54,1,Stormy,Local,2,273.15,7.6,6,Safe,0,Koforidua,Ho,35.0
25450,5.6037,-0.187,7.5855,-1.9395,380.09,456.11,1,Cloudy,Main,0,725.38,9.21,5,Safe,1,Accra,Techiman,50.0
25451,10.7856,-0.8514,6.6885,-1.6244,596.55,639.16,2,Cloudy,Highway,0,1191.98,8.81,6,Scenic,1,Bolgatanga,Kumasi,56.0
25452,10.7856,-0.8514,5.6698,0.0166,742.52,2545.78,3,Sunny,Local,0,1675.24,8.24,6,Scenic,0,Bolgatanga,Tema,17.5
25453,5.1053,-1.2466,6.2007,-1.6663,157.85,270.6,3,Rainy,Highway,2,509.28,7.14,1,Fast,0,Cape Coast,Obuasi,35.0
25454,7.3399,-2.3268,10.0607,-2.5099,398.9,341.91,1,Rainy,Highway,0,785.16,9.21,3,Fast,0,Sunyani,Wa,70.0
25455,6.6101,0.4713,10.7856,-0.8514,608.18,2085.19,3,Sunny,Local,3,1580.21,6.51,7,Scenic,0,Ho,Bolgatanga,17.5
25456,7.5855,-1.9395,6.6101,0.4713,385.79,578.69,2,Rainy,Main,0,978.69,7.22,7,Safe,0,Techiman,Ho,40.0
25457,7.3399,-2.3268,4.8945,-1.7554,361.04,773.66,2,Stormy,Local,1,980.16,8.09,3,Fast,0,Sunyani,Takoradi,28.0
25458,10.7856,-0.8514,6.2007,-1.6663,673.56,721.67,2,Sunny,Highway,0,2012.2,8.92,4,Scenic,0,Bolgatanga,Obuasi,56.0
25459,6.6885,-1.6244,10.0607,-2.5099,498.83,598.6,1,Sunny,Main,0,1215.25,8.7,3,Fast,1,Kumasi,Wa,50.0
25460,10.0607,-2.5099,7.3399,-2.3268,384.41,823.74,2,Sunny,Local,0,1031.04,8.19,1,Safe,1,Wa,Sunyani,28.0
25461,5.1053,-1.2466,5.6037,-0.187,162.29,139.11,1,Stormy,Highway,0,345.59,9.2,2,Scenic,0,Cape Coast,Accra,70.0
25462,7.3399,-2.3268,10.7856,-0.8514,509.09,763.64,2,Rainy,Main,0,996.72,8.49,10,Scenic,0,Sunyani,Bolgatanga,40.0
25463,4.8945,-1.7554,6.6101,0.4713,402.76,483.31,1,Cloudy,Main,0,890.16,9.47,4,Fast,0,Takoradi,Ho,50.0
25464,7.5855,-1.9395,10.0607,-2.5099,380.9,652.97,1,Cloudy,Local,0,765.66,8.57,3,Safe,1,Techiman,Wa,35.0
25465,7.5855,-1.9395,6.6885,-1.6244,133.26,159.91,1,Sunny,Main,2,319.63,8.34,6,Safe,1,Techiman,Kumasi,50.0
25466,6.0945,-0.2611,7.3399,-2.3268,330.07,565.83,3,Stormy,Highway,1,710.89,7.15,3,Fast,0,Koforidua,Sunyani,35.0
25467,6.0945,-0.2611,6.6101,0.4713,130.9,157.08,1,Sunny,Main,0,222.27,8.63,7,Fast,0,Koforidua,Ho,50.0
25468,6.6101,0.4713,6.0945,-0.2611,132.94,142.44,2,Sunny,Highway,0,368.77,8.9,7,Fast,1,Ho,Koforidua,56.0
25469,6.2007,-1.6663,9.4075,-0.8536,495.53,743.3,2,Cloudy,Main,0,1100.73,7.39,4,Fast,0,Obuasi,Tamale,40.0
25470,7.5855,-1.9395,5.1053,-1.2466,380.16,456.19,1,Sunny,Main,0,922.71,8.85,3,Scenic,1,Techiman,Cape Coast,50.0
25471,4.8945,-1.7554,10.7856,-0.8514,845.7,1014.84,1,Rainy,Main,1,1611.75,8.51,3,Scenic,1,Takoradi,Bolgatanga,50.0
25472,7.3399,-2.3268,6.6101,0.4713,424.04,363.46,1,Cloudy,Highway,0,852.75,9.04,9,Safe,1,Sunyani,Ho,70.0
25473,7.3399,-2.3268,5.6698,0.0166,385.85,578.78,2,Cloudy,Main,0,1056.08,8.2,6,Fast,1,Sunyani,Tema,40.0
25474,10.7856,-0.8514,5.6037,-0.187,767.42,1151.13,2,Sunny,Main,1,2012.09,7.08,4,Scenic,0,Bolgatanga,Accra,40.0
25475,7.3399,-2.3268,6.6885,-1.6244,128.82,154.58,1,Cloudy,Main,0,350.42,9.33,1,Safe,1,Sunyani,Kumasi,50.0
25476,4.8945,-1.7554,5.6037,-0.187,246.29,211.11,1,Rainy,Highway,0,491.86,8.78,5,Fast,0,Takoradi,Accra,70.0
25477,6.0945,-0.2611,10.7856,-0.8514,657.19,2253.22,3,Sunny,Local,1,1472.87,6.19,1,Safe,0,Koforidua,Bolgatanga,17.5
25478,10.7856,-0.8514,6.2007,-1.6663,664.68,997.02,2,Sunny,Main,0,1936.27,7.21,4,Safe,1,Bolgatanga,Obuasi,40.0
25479,5.6037,-0.187,10.0607,-2.5099,694.83,833.8,1,Rainy,Main,1,1431.19,8.59,2,Fast,0,Accra,Wa,50.0
25480,4.8945,-1.7554,5.6037,-0.187,230.51,493.95,2,Rainy,Local,1,528.13,6.86,2,Safe,0,Takoradi,Accra,28.0
25481,6.6885,-1.6244,4.8945,-1.7554,263.81,395.72,2,Rainy,Main,0,563.31,8.93,3,Scenic,0,Kumasi,Takoradi,40.0
25482,5.6698,0.0166,6.2007,-1.6663,237.88,203.9,1,Sunny,Highway,0,489.44,9.43,10,Fast,0,Tema,Obuasi,70.0
